dataset,L,K,radius_mode,radius_percentile,bandwidth_factor,delta,angle_alpha,sphere_layer_rule,theta_rule,norm_filter_rule,hamming_threshold_rule,lookup_rule,point_precision,point_recall,point_f1,kernel_weighted_recall,kde_abs_relative_error_vs_exact_r25,kde_abs_relative_error_vs_global,candidate_size,exact_r25_candidate_size,candidate_expansion_ratio,mean_hamming_threshold,mean_theta_deg,query_time_ms,build_time_s
isolet,3,10,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4544222120802968,0.33932815964523283,0.36260549724253793,0.6356095965926503,0.3643877977897807,0.3643934665628644,337.675,450.025,0.7503662232076866,1.0,15.815579646800566,0.7986479249993295,38.155421292
isolet,3,20,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5196911771725847,0.3439988913525499,0.37453112873351857,0.7242212072530213,0.2757760221576748,0.27578729697665355,321.55,450.025,0.7145538309928553,3.3299999999999996,15.815579646800566,1.174684400000281,38.155421292
isolet,3,30,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5167047554777211,0.42793446661739337,0.42917149121706755,0.8231190795183674,0.17687819235751318,0.1768902612826378,406.675,450.025,0.903709780734171,6.9799999999999995,15.815579646800566,1.425394774999944,38.155421292
isolet,3,40,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4614334571251712,0.5882451342695244,0.50231094107003,0.9214487327696279,0.0785456039781794,0.07855980188914839,599.3,450.025,1.3317362650899238,11.97,15.815579646800566,1.5753186749998704,38.155421292
isolet,3,50,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3895233606975405,0.737730968218773,0.5088447422971956,0.9701122437344554,0.029878157811844108,0.029894672179073323,861.575,450.025,1.9145330130574032,19.189999999999998,15.815579646800566,1.6976136000000253,38.155421292
isolet,3,60,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5260218210594317,0.5143141167775314,0.4827504242184862,0.8907977291950566,0.10919862107805285,0.1092118313892672,493.9,450.025,1.0975355999014536,17.630000000000003,15.815579646800566,1.8027261000003847,38.155421292
isolet,3,70,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.6290491339665298,0.3786589061345159,0.4067431423927415,0.8178579640086727,0.1821399709035205,0.18215184511959207,328.5,450.025,0.7299922394678491,16.615,15.815579646800566,1.9776364000007263,38.155421292
isolet,3,80,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7702889686079852,0.23161000246366098,0.2893242772008078,0.6873857646364095,0.31261366874450747,0.3126236336341509,170.0,450.025,0.3777766691303276,14.875,15.815579646800566,2.0399582750000533,38.155421292
isolet,3,90,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7316206501201261,0.13255506282335552,0.1913893899778977,0.497041698212264,0.5029580783483281,0.5029611506227378,80.8,450.025,0.1795550628233555,13.225,15.815579646800566,2.0780687250004704,38.155421292
isolet,3,100,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5351207706586267,0.04138888888888889,0.07044275149153942,0.25823717361993725,0.7417628105878369,0.7417635723073057,20.525,450.025,0.04561111111111111,9.62,15.815579646800566,2.152059449999655,38.155421292
isolet,4,10,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.46166094616284215,0.38316075388026605,0.39916867328441497,0.7315843492943546,0.2684126746314052,0.26841936477578077,375.475,450.025,0.8343647450110865,1.0,15.815579646800566,0.7598271749987617,38.155421292
isolet,4,20,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5395799499522245,0.34599839862034987,0.3787938806599126,0.7112349540910097,0.28876273026862204,0.28877375082485457,307.525,450.025,0.6833858093126386,3.0450000000000004,15.815579646800566,1.1762615249997666,38.155421292
isolet,4,30,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5375505768176394,0.4298284060113328,0.43675004422405656,0.8114232398275153,0.18857429051065808,0.18858650657243925,392.8,450.025,0.8728822370041882,6.590000000000001,15.815579646800566,1.4293707249994014,38.155421292
isolet,4,40,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4681683952018654,0.5835304262133529,0.5029944162680093,0.9248943092745797,0.07510004427652468,0.07511468046366887,590.325,450.025,1.3118021680216803,11.6,15.815579646800566,1.5869385000002012,38.155421292
isolet,4,50,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3811767284797555,0.7615071446169008,0.507253919895507,0.9833349053582303,0.016654684262610027,0.01667159749457036,908.025,450.025,2.0177461197339244,19.189999999999998,15.815579646800566,1.7317677000001197,38.155421292
isolet,4,60,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5310088244465689,0.5249791820645479,0.49498779792482217,0.8948956907120437,0.10510052734089237,0.10511431739891344,497.025,450.025,1.1044778270509978,17.375,15.815579646800566,1.8077645999996506,38.155421292
isolet,4,70,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.6402512710996741,0.3695466863759546,0.4046910919003882,0.8203168175276513,0.1796813720930796,0.1796926848976282,314.95,450.025,0.699880019709288,16.185,15.815579646800566,2.0962510500003972,38.155421292
isolet,4,80,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7810509106536434,0.22994308943089434,0.29007549962799367,0.6924660045974826,0.3075334370676985,0.30754303622020085,165.5,450.025,0.3677764227642276,14.37,15.815579646800566,2.0191468999993134,38.155421292
isolet,4,90,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.723947674681156,0.12411074156196107,0.1821460448460382,0.5166066851710353,0.4833931645350642,0.4833961921833613,73.375,450.025,0.1630551860064055,12.629999999999999,15.815579646800566,2.1154489250003294,38.155421292
isolet,4,100,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5349266657555296,0.030333333333333334,0.05298169439401703,0.22651376904574713,0.7734862236142649,0.7734869646628469,14.8,450.025,0.032888888888888884,8.815000000000001,15.815579646800566,2.1960916250005624,38.155421292
isolet,5,10,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.44308089831621744,0.42099384084749936,0.4123710713978562,0.7699406207959136,0.2300561130951559,0.23006425241471815,432.575,450.025,0.9612525252525252,0.8550000000000001,15.815579646800566,0.7866323000005337,38.155421292
isolet,5,20,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.54307911714208,0.3559425966986942,0.38732829550545234,0.7503337183473463,0.24966457686596347,0.24967665809673253,314.55,450.025,0.6989964276915497,2.9899999999999998,15.815579646800566,1.223908374999283,38.155421292
isolet,5,30,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5379903561148502,0.43682791327913273,0.4435819293240771,0.842324289181471,0.15767316670009437,0.1576857836077016,401.725,450.025,0.8927149544222714,6.44,15.815579646800566,1.4671990000005408,38.155421292
isolet,5,40,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4692419452960288,0.5978064794284307,0.5093540720646224,0.9371064958850244,0.06288839977363508,0.06290300392264593,606.625,450.025,1.3480218033998521,11.465,15.815579646800566,1.605366675000397,38.155421292
isolet,5,50,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3774919972611153,0.7852275190933727,0.5090154326696508,0.9862507361648536,0.013738165698623983,0.013755243513878319,945.125,450.025,2.100183050012318,19.189999999999998,15.815579646800566,1.766266799999805,38.155421292
isolet,5,60,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5274070970524856,0.5461425227888642,0.507657577410292,0.9196116602333145,0.08038432884994295,0.08039851246512368,515.225,450.025,1.1449170978073417,17.3,15.815579646800566,1.9010780749994183,38.155421292
isolet,5,70,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.644761181280131,0.37371557033752156,0.41158409388237427,0.8337160090408853,0.16628216282435557,0.16629389734631372,314.725,450.025,0.6993822370041883,15.895,15.815579646800566,2.043572924999637,38.155421292
isolet,5,80,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7663788170726417,0.22494271988174425,0.2892279274472548,0.7160791500548322,0.2839203576918883,0.28392996964069,157.95,450.025,0.35099827543729983,14.014999999999997,15.815579646800566,2.024354124999661,38.155421292
isolet,5,90,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7544571493838929,0.11899963045084996,0.177062634700447,0.5399395843619099,0.46006026740595346,0.46006418810707395,69.525,450.025,0.15449963045084997,12.15,15.815579646800566,2.11101764999988,38.155421292
isolet,5,100,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5111215229662811,0.030833333333333334,0.053753450980797,0.23502943832997047,0.7649705499702282,0.7649711465497366,14.85,450.025,0.032999999999999995,8.295,15.815579646800566,2.1890573749994147,38.155421292
isolet,6,10,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4688770155041057,0.3523881497905888,0.3741010632118972,0.6995692085065716,0.30042767606093373,0.3004358189470432,346.575,450.025,0.7701637102734664,0.43499999999999994,15.815579646800566,0.7668020500004147,38.155421292
isolet,6,20,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.530262552599358,0.38294099531904413,0.4028584334043998,0.811430438292432,0.18856767280390452,0.18858035897603603,352.525,450.025,0.7833827297363882,2.87,15.815579646800566,1.1573114749992897,38.155421292
isolet,6,30,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5322446571176569,0.4493271741808327,0.4477219074284456,0.8602052018832047,0.13979201645203174,0.1398052523546856,423.6,450.025,0.9413250800689823,6.3149999999999995,15.815579646800566,1.4270676999997178,38.155421292
isolet,6,40,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4588201434974263,0.6190250061591523,0.5151659019843449,0.9432467656550021,0.05674783632258066,0.05676285279336737,637.15,450.025,1.415850455777285,11.345,15.815579646800566,1.5716780250000895,38.155421292
isolet,6,50,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3681231751800607,0.8028369056417837,0.503820940497347,0.9877758553161119,0.012212248151305536,0.012229500041734936,990.275,450.025,2.20050135501355,19.189999999999998,15.815579646800566,1.7570947249998525,38.155421292
isolet,6,60,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5192278598700558,0.5654727765459473,0.5125277614540862,0.9250994427345102,0.07489649360782838,0.07491095019918134,541.25,450.025,1.2027464892830746,17.225,15.815579646800566,1.8453552499993364,38.155421292
isolet,6,70,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.6331459128417736,0.3889376693766938,0.4155133433611683,0.8412346112314679,0.15876342231213814,0.15877553014863194,337.175,450.025,0.7492710027100271,15.76,15.815579646800566,2.001930225000592,38.155421292
isolet,6,80,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7729637683354477,0.23116555801921654,0.2914380746568854,0.6898355783270352,0.3101639170758775,0.3101734934766355,167.275,450.025,0.3717211135747721,13.764999999999997,15.815579646800566,2.0420312250001516,38.155421292
isolet,6,90,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7148172064793364,0.12344432126139442,0.17775707482719763,0.5161800986436053,0.48381973691218116,0.48382353014822677,75.325,450.025,0.16738876570583888,11.84,15.815579646800566,2.1192312500001975,38.155421292
isolet,6,100,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4863330035646216,0.0335,0.05738664253507721,0.22726160905722442,0.7727383907788622,0.7727389101109781,16.275,450.025,0.036166666666666666,7.875,15.815579646800566,2.1996781250010145,38.155421292
isolet,7,10,query_adaptive_R25,25.0,0.14,3.3612990379333496,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5155117756463401,0.25877642276422763,0.30473373108939383,0.588901429859167,0.4110955712406842,0.41110115604519776,230.375,450.025,0.511940872135994,0.12499999999999997,15.815579646800566,0.8017957499999895,38.155421292
