dataset,L,K,radius_mode,radius_percentile,bandwidth_factor,delta,angle_alpha,sphere_layer_rule,theta_rule,norm_filter_rule,hamming_threshold_rule,lookup_rule,point_precision,point_recall,point_f1,kernel_weighted_recall,kde_abs_relative_error_vs_exact_r25,kde_abs_relative_error_vs_global,candidate_size,exact_r25_candidate_size,candidate_expansion_ratio,mean_hamming_threshold,mean_theta_deg,query_time_ms,build_time_s
amazon,3,10,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.21579199516551392,0.49517766497461935,0.29705709765984567,0.4801443212983408,0.4995461208359863,0.50998973109178,419.575,197.0,2.1298223350253807,3.09375,50.32802359873031,0.7288343499993744,91.17533600000002
amazon,3,20,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2342056803078659,0.5790609137055838,0.33249817832314854,0.5725862906502149,0.3992607114507741,0.41574627143123344,475.6,197.0,2.414213197969543,7.75625,50.32802359873031,0.9566689000038764,91.17533600000002
amazon,3,30,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23284576686798242,0.7435279187817259,0.3543083754786019,0.7130172457978852,0.2495607105304432,0.27437037770516204,621.775,197.0,3.156218274111675,13.5375,50.32802359873031,1.042725124999322,91.17533600000002
amazon,3,40,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23680003431775432,0.8972081218274113,0.3745976952428952,0.8669242169656142,0.09563543399170418,0.12459955927801007,743.425,197.0,3.773730964467005,20.93125,50.32802359873031,1.1570510499979036,91.17533600000002
amazon,3,50,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.24988193243215712,0.9941624365482233,0.399377960176536,0.992306169162568,0.04667307981988147,0.006908920023500502,783.7,197.0,3.978172588832488,31.44375,50.32802359873031,1.1966479249977624,91.17533600000002
amazon,3,60,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23290952249115748,0.8651015228426395,0.36682056025674015,0.829018492366383,0.12885653534175376,0.15936591734830552,726.2,197.0,3.686294416243655,30.78125,50.32802359873031,1.3291811250084606,91.17533600000002
amazon,3,70,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2290379445962564,0.6478426395939086,0.3372423215444022,0.6111670043917677,0.3607318480747501,0.3770926223012583,537.25,197.0,2.7271573604060917,31.43125,50.32802359873031,1.3760624499965957,91.17533600000002
amazon,3,80,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25485579258334623,0.3748730964467005,0.2954939419192451,0.40062369243707563,0.5887100760348546,0.5935913841184731,251.975,197.0,1.279060913705584,31.35625,50.32802359873031,1.415853025002889,91.17533600000002
amazon,3,90,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3026819680089901,0.2201776649746193,0.22644006903029706,0.3095992161293767,0.6878167618393856,0.6890339682341392,99.475,197.0,0.5049492385786802,31.4125,50.32802359873031,1.4592968000016526,91.17533600000002
amazon,3,100,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.359287655490595,0.10824873096446701,0.13489727724177059,0.24162099154862515,0.75818095107943,0.7583997418137925,27.15,197.0,0.13781725888324875,29.425,50.32802359873031,1.4933260000077553,91.17533600000002
amazon,4,10,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2299482459887839,0.4918781725888325,0.31294911453098084,0.4785514704974604,0.49728783037045377,0.5090019896509672,419.25,197.0,2.128172588832487,2.875,50.32802359873031,0.7608312500025249,91.17533600000002
amazon,4,20,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23409451206999687,0.5840101522842639,0.33295877728585216,0.568003415456689,0.4072344261926668,0.42092844366105353,474.05,197.0,2.406345177664975,7.25,50.32802359873031,0.9528457500024956,91.17533600000002
amazon,4,30,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22795144827253377,0.7356598984771574,0.3474455600268226,0.6933623211350157,0.2714314255797022,0.29347865573133414,623.725,197.0,3.166116751269035,13.09375,50.32802359873031,1.0502979500003562,91.17533600000002
amazon,4,40,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23768766343501674,0.9091370558375635,0.3767747373046063,0.8785839827948235,0.08288578673620002,0.11305655980009328,751.4,197.0,3.8142131979695435,20.4875,50.32802359873031,1.1548063000006437,91.17533600000002
amazon,4,50,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2507318718929466,0.998730964467005,0.4008340408303555,0.9984880199011223,0.04995766699920758,0.0013692876003407223,784.7,197.0,3.9832487309644677,31.44375,50.32802359873031,1.227906300000825,91.17533600000002
amazon,4,60,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2325386054753134,0.8694162436548224,0.3667684860339165,0.8348282162434316,0.12250426379093313,0.1536702544088746,731.725,197.0,3.7143401015228426,30.25,50.32802359873031,1.3390792250035588,91.17533600000002
amazon,4,70,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2252391451343847,0.6465736040609137,0.3332164583503161,0.6090618614950744,0.3621201714108261,0.3778665981756964,547.05,197.0,2.7769035532994923,30.85,50.32802359873031,1.3820501000040508,91.17533600000002
amazon,4,80,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25449195560635623,0.383502538071066,0.2987482244604093,0.41021034981192717,0.5790061314963404,0.5837118891908224,262.3,197.0,1.331472081218274,30.58125,50.32802359873031,1.4502082749970668,91.17533600000002
amazon,4,90,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2998862279759035,0.22449238578680203,0.22895553996812978,0.31151097743543166,0.6855479038612928,0.6868341798046881,104.7,197.0,0.531472081218274,30.4125,50.32802359873031,1.507781199990177,91.17533600000002
amazon,4,100,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.33665360186310156,0.11319796954314723,0.13731669258206539,0.23850831920204438,0.7611968358271665,0.7614526797708606,29.75,197.0,0.15101522842639595,28.16875,50.32802359873031,1.5483822749956744,91.17533600000002
amazon,5,10,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22849048646397682,0.5467005076142131,0.32198023205069715,0.5191439109360753,0.45347700913399425,0.4679107611973796,470.625,197.0,2.3889593908629445,2.64375,50.32802359873031,0.7941948500004514,91.17533600000002
amazon,5,20,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2235370743992689,0.5459390862944162,0.31527631037593756,0.5317090052721699,0.4445207297607013,0.45686999684877405,458.4,197.0,2.326903553299492,6.93125,50.32802359873031,0.9834572999963599,91.17533600000002
amazon,5,30,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22416743367635966,0.7309644670050761,0.34260177650803325,0.6818368927476888,0.2817400691723907,0.30397902438219215,631.45,197.0,3.205329949238579,12.825,50.32802359873031,1.0706875499991497,91.17533600000002
amazon,5,40,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23795740899324946,0.9154822335025381,0.3776625283440301,0.8851035237594612,0.07417297648553535,0.10653374108814202,755.975,197.0,3.8374365482233506,20.23125,50.32802359873031,1.1710749999991776,91.17533600000002
amazon,5,50,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25081191864727054,0.999238578680203,0.4009772847525673,0.9990314155678348,0.05052182735278997,0.0008571789102771477,784.85,197.0,3.9840101522842644,31.44375,50.32802359873031,1.2497645000010493,91.17533600000002
amazon,5,60,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23225952213851056,0.8779187817258883,0.36718346369214294,0.8395465758042453,0.11954265501173944,0.148292579611752,739.95,197.0,3.756091370558375,30.00625,50.32802359873031,1.324667575001115,91.17533600000002
amazon,5,70,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22104902612667793,0.65,0.3289946209810039,0.6084611345656137,0.36233919799256825,0.3779034103082717,558.975,197.0,2.83743654822335,30.3875,50.32802359873031,1.3904228249984385,91.17533600000002
amazon,5,80,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.24788058331255095,0.38007614213197966,0.29296538295332486,0.4147663009307198,0.5745747604904377,0.579433613039965,262.475,197.0,1.3323604060913705,30.0625,50.32802359873031,1.435407350001583,91.17533600000002
amazon,5,90,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.302800462344338,0.22284263959390863,0.22701092978574752,0.31476518337928405,0.6825649731976154,0.6837602085468459,99.325,197.0,0.5041878172588833,29.71875,50.32802359873031,1.4913406250016692,91.17533600000002
amazon,5,100,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3736687726937893,0.11142131979695431,0.1372005360367618,0.24875261659632503,0.7509974380017795,0.7512187066766494,28.675,197.0,0.14555837563451773,27.3625,50.32802359873031,1.494229175004591,91.17533600000002
amazon,6,10,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2148001414442496,0.4818527918781726,0.2925319756368471,0.4653266978189846,0.5185587080922873,0.5253957125599727,392.525,197.0,1.9925126903553299,2.2375,50.32802359873031,0.7850676499970177,91.17533600000002
amazon,6,20,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22773736562182795,0.5667512690355331,0.32378369892915615,0.5357694830488269,0.4382471894422192,0.452280866469675,474.75,197.0,2.4098984771573604,6.775,50.32802359873031,0.9873052499997925,91.17533600000002
amazon,6,30,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2271126856665333,0.7560913705583756,0.348971452921354,0.7076731118013218,0.25405740137547894,0.2780693701714876,647.2,197.0,3.2852791878172587,12.56875,50.32802359873031,1.074869850003779,91.17533600000002
amazon,6,40,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23961284398312915,0.927030456852792,0.3807266229132384,0.8980905537633254,0.07191947352935328,0.09370661431070752,760.225,197.0,3.8590101522842644,20.06875,50.32802359873031,1.1837771750009551,91.17533600000002
amazon,6,50,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25083580399758904,0.9993654822335024,0.40101802833065286,0.9991637597334442,0.05065417406074156,0.0007380747896136476,784.875,197.0,3.9841370558375635,31.44375,50.32802359873031,1.2609333249969268,91.17533600000002
amazon,6,60,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2335024832766493,0.8893401015228427,0.3697425516640908,0.8528822807041493,0.10820464899165316,0.13504858698750494,746.025,197.0,3.7869289340101524,29.8,50.32802359873031,1.3359550750024596,91.17533600000002
amazon,6,70,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22228189024626116,0.6571065989847715,0.3313500249543598,0.6212744466763901,0.34854098673176476,0.36500036152758913,564.575,197.0,2.865862944162436,30.1125,50.32802359873031,1.377949925000621,91.17533600000002
amazon,6,80,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25186104416066357,0.3848984771573604,0.2963731198945848,0.4172452930223744,0.5721819349608785,0.5770397530434159,264.45,197.0,1.3423857868020304,29.6625,50.32802359873031,1.4360917249973681,91.17533600000002
amazon,6,90,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3161638954397742,0.21789340101522842,0.22691329201252,0.31294984758711963,0.6844444057238347,0.685561615133083,92.65,197.0,0.47030456852791874,29.2,50.32802359873031,1.4825478249974822,91.17533600000002
amazon,6,100,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.351820225259855,0.10520304568527919,0.13053550935956668,0.24506302091232826,0.7547633010476358,0.7549474771128015,25.725,197.0,0.13058375634517766,26.66875,50.32802359873031,1.5045593250050615,91.17533600000002
amazon,7,10,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.21412791384051522,0.41078680203045687,0.2748686767668732,0.4156590915619935,0.5686604928411111,0.575318680718085,343.075,197.0,1.7414974619289338,2.06875,50.32802359873031,0.7904093499973897,91.17533600000002
